 ,Area,Mean,Min,Max,X,Y,Circ.,Slice,AR,Round,Solidity
2663,415.137,1.063,0,255,706.505,988.388,0.831,1,1.434,0.697,0.971
2664,165.677,0.081,0,255,586.134,986.111,0.834,1,1.547,0.646,0.968
2665,395.148,0.406,0,255,553.903,988.176,0.767,1,1.273,0.785,0.935
2666,201.142,0.732,0,255,727.598,984.093,0.859,1,1.494,0.669,0.979
2667,278.629,4.033,0,255,213.042,988.721,0.869,1,1.216,0.822,0.977
2668,333.347,3.532,0,255,272.787,989.930,0.866,1,1.175,0.851,0.972
2669,299.614,0.580,0,255,799.677,987.975,0.867,1,1.311,0.763,0.973
2670,291.010,0.414,0,255,678.758,990.462,0.846,1,1.255,0.797,0.967
2671,357.060,0.187,0,255,228.601,990.770,0.849,1,1.094,0.914,0.966
2672,191.279,1.469,0,255,32.466,988.600,0.882,1,1.113,0.898,0.973
2673,188.131,0.782,0,255,130.083,987.198,0.895,1,1.179,0.849,0.979
2674,230.049,3.082,0,255,41.931,988.633,0.854,1,1.041,0.961,0.967
2675,252.083,0.318,0,255,755.196,990.076,0.869,1,1.044,0.958,0.969
2676,155.499,0.172,0,255,23.472,988.657,0.892,1,1.173,0.852,0.973
2677,210.060,0.382,0,255,313.287,991.317,0.816,1,1.461,0.684,0.958
2678,205.339,1.564,0,255,50.595,990.992,0.858,1,1.150,0.869,0.964
2679,229.944,0.349,0,255,528.614,991.155,0.877,1,1.222,0.818,0.972
2680,201.824,0.199,0,255,82.042,991.951,0.892,1,1.026,0.975,0.974
2681,175.750,0.000,0,0,3.807,997.502,0.520,1,2.688,0.372,0.697
2682,199.568,1.475,0,255,392.454,991.734,0.885,1,1.152,0.868,0.974
2683,464.242,0.778,0,255,782.000,998.671,0.809,1,1.326,0.754,0.961
2684,233.196,0.975,0,255,546.949,994.936,0.818,1,1.360,0.735,0.958
2685,221.812,0.362,0,255,460.270,995.939,0.841,1,1.459,0.685,0.973
2686,260.897,0.256,0,255,824.505,994.911,0.888,1,1.180,0.847,0.977
2687,187.974,0.000,0,0,318.714,995.151,0.850,1,1.268,0.789,0.965
2688,230.888,2.549,0,255,137.834,997.032,0.887,1,1.232,0.811,0.978
2689,312.887,2.822,0,255,669.091,998.131,0.873,1,1.297,0.771,0.975
2690,199.148,0.873,0,255,718.410,998.379,0.894,1,1.085,0.922,0.974
2691,505.267,0.821,0,255,701.696,1002.927,0.753,1,1.337,0.748,0.936
2692,183.042,0.073,0,255,175.286,998.299,0.884,1,1.130,0.885,0.972
2693,188.026,0.925,0,255,483.130,998.155,0.889,1,1.180,0.848,0.976
2694,286.446,0.701,0,255,610.399,1000.472,0.775,1,1.460,0.685,0.956
2695,188.708,4.183,0,255,401.895,997.963,0.854,1,1.195,0.836,0.959
2696,173.022,1.082,0,255,145.816,998.928,0.886,1,1.166,0.858,0.977
2697,207.227,0.452,0,255,748.188,999.327,0.868,1,1.124,0.890,0.968
2698,182.622,0.440,0,255,793.051,998.004,0.856,1,1.230,0.813,0.978
2699,236.554,11.989,0,255,443.956,1003.235,0.825,1,1.358,0.736,0.964
2700,285.134,1.032,0,255,585.995,1001.683,0.866,1,1.315,0.760,0.977
2701,228.317,0.000,0,0,255.306,1001.465,0.879,1,1.065,0.939,0.977
2702,219.346,1.281,0,255,288.359,1002.223,0.892,1,1.161,0.861,0.977
2703,222.179,3.613,0,255,376.746,1002.436,0.883,1,1.100,0.909,0.972
2704,284.400,13.594,0,255,393.891,1005.225,0.882,1,1.203,0.831,0.979
2705,222.756,0.180,0,255,205.101,1004.272,0.887,1,1.128,0.886,0.972
2706,431.452,0.527,0,255,760.172,1006.286,0.855,1,1.166,0.857,0.972
2707,147.000,0.455,0,255,641.523,1005.305,0.801,1,1.543,0.648,0.955
2708,208.172,1.350,0,255,548.341,1004.793,0.852,1,1.250,0.800,0.968
2709,163.736,0.409,0,255,183.981,1004.689,0.879,1,1.177,0.849,0.970
2710,186.190,0.000,0,0,558.316,1005.155,0.890,1,1.064,0.940,0.974
2711,260.687,0.257,0,255,214.861,1007.121,0.880,1,1.086,0.921,0.973
2712,275.796,0.873,0,255,795.421,1007.912,0.847,1,1.208,0.828,0.970
2713,182.780,0.220,0,255,326.947,1006.044,0.840,1,1.384,0.723,0.972
2714,198.361,0.067,0,255,512.409,1007.052,0.874,1,1.324,0.755,0.974
2715,199.673,1.340,0,255,541.536,1007.246,0.851,1,1.183,0.846,0.967
2716,248.883,0.269,0,255,44.315,1008.698,0.885,1,1.119,0.893,0.975
2717,410.205,1.076,0,255,728.651,1011.991,0.797,1,1.192,0.839,0.970
2718,370.438,1.481,0,255,123.794,1012.328,0.720,1,1.592,0.628,0.917
2719,265.198,0.101,0,255,320.770,1011.704,0.879,1,1.038,0.963,0.973
2720,348.037,0.077,0,255,30.942,1014.428,0.855,1,1.095,0.914,0.967
2721,228.002,0.059,0,255,457.076,1012.491,0.825,1,1.601,0.624,0.972
2722,161.795,0.000,0,0,171.383,1009.662,0.841,1,1.162,0.860,0.962
2723,235.505,1.193,0,255,192.784,1012.463,0.873,1,1.248,0.801,0.976
2724,427.833,1.470,0,255,358.977,1019.121,0.754,1,1.591,0.629,0.940
2725,312.048,0.386,0,255,67.224,1016.604,0.748,1,1.390,0.720,0.943
2726,160.483,2.417,0,255,351.881,1012.743,0.842,1,1.497,0.668,0.968
2727,285.134,24.257,0,255,379.855,1014.865,0.876,1,1.220,0.820,0.977
2728,215.254,0.000,0,0,178.004,1015.075,0.859,1,1.303,0.768,0.970
2729,132.625,0.000,0,0,646.887,1012.064,0.795,1,1.491,0.670,0.943
2730,183.147,0.438,0,255,110.615,1013.870,0.837,1,1.507,0.664,0.967
2731,257.906,0.259,0,255,272.405,1015.866,0.888,1,1.184,0.845,0.978
2732,190.702,0.351,0,255,431.119,1014.848,0.901,1,1.132,0.883,0.977
2733,280.885,0.000,0,0,244.509,1017.463,0.880,1,1.134,0.881,0.978
2734,245.158,0.164,0,255,589.478,1018.655,0.793,1,1.548,0.646,0.958
2735,232.095,0.058,0,255,582.060,1019.618,0.820,1,1.141,0.876,0.960
2736,242.640,0.000,0,0,774.301,1019.242,0.884,1,1.103,0.906,0.972
2737,197.784,0.135,0,255,852.471,1018.512,0.897,1,1.152,0.868,0.976
2738,210.008,0.255,0,255,14.558,1020.179,0.887,1,1.227,0.815,0.976
2739,127.327,0.000,0,0,330.382,1017.045,0.882,1,1.146,0.872,0.967
2740,199.410,0.201,0,255,147.198,1020.500,0.836,1,1.297,0.771,0.962
2741,263.310,1.118,0,255,55.870,1021.870,0.883,1,1.102,0.907,0.974
2742,270.340,0.544,0,255,133.814,1022.677,0.854,1,1.341,0.746,0.972
2743,125.491,0.000,0,0,160.943,1019.800,0.868,1,1.207,0.828,0.960
2744,339.905,1.378,0,255,293.587,1022.662,0.865,1,1.167,0.857,0.971
2745,159.539,0.000,0,0,78.481,1019.809,0.804,1,1.500,0.667,0.957
2746,303.654,0.397,0,255,793.273,1022.704,0.879,1,1.250,0.800,0.975
2747,342.843,0.312,0,255,93.514,1024.274,0.864,1,1.211,0.825,0.969
2748,389.587,0.240,0,255,528.436,1024.543,0.896,1,1.039,0.962,0.981
2749,180.366,0.223,0,255,113.816,1023.866,0.783,1,1.731,0.578,0.957
2750,189.495,0.071,0,255,340.841,1022.195,0.865,1,1.211,0.826,0.970
2751,251.768,0.106,0,255,626.704,1024.120,0.876,1,1.109,0.902,0.971
2752,158.175,21.736,0,255,435.878,1024.754,0.766,1,1.532,0.653,0.940
2753,305.175,0.175,0,255,703.081,1029.207,0.882,1,1.255,0.797,0.979
2754,225.012,0.059,0,255,577.559,1028.293,0.801,1,1.417,0.706,0.963
2755,191.908,1.394,0,255,335.175,1029.260,0.883,1,1.154,0.866,0.973
2756,197.102,28.167,0,255,433.388,1029.462,0.798,1,1.405,0.712,0.956
2757,110.171,0.000,0,0,4.949,1026.957,0.687,1,1.018,0.983,0.772
2758,177.901,0.451,0,255,46.255,1029.178,0.892,1,1.043,0.958,0.971
2759,171.133,0.156,0,255,82.061,1028.774,0.839,1,1.177,0.850,0.965
2760,249.565,0.536,0,255,180.423,1031.416,0.825,1,1.216,0.822,0.962
2761,118.461,0.791,0,255,653.515,1028.110,0.893,1,1.034,0.967,0.968
2762,176.747,0.378,0,255,140.801,1031.195,0.857,1,1.394,0.717,0.969
2763,203.345,0.921,0,255,756.267,1030.261,0.884,1,1.249,0.801,0.975
2764,182.150,0.000,0,0,547.601,1029.693,0.823,1,1.296,0.772,0.949
2765,281.724,0.047,0,255,671.913,1033.053,0.793,1,1.733,0.577,0.963
2766,183.619,0.291,0,255,37.040,1029.825,0.887,1,1.227,0.815,0.975
2767,305.227,6.618,0,255,422.801,1034.138,0.850,1,1.400,0.714,0.974
2768,202.191,0.463,0,255,564.275,1032.221,0.809,1,1.463,0.684,0.962
2769,254.339,1.315,0,255,746.504,1032.902,0.797,1,1.426,0.701,0.956
2770,440.424,1.185,0,255,781.507,1033.424,0.809,1,1.577,0.634,0.974
2771,161.008,0.083,0,255,395.723,1032.613,0.887,1,1.127,0.888,0.972
2772,239.282,0.168,0,255,227.879,1035.447,0.879,1,1.281,0.781,0.976
2773,262.680,9.982,0,255,352.889,1035.841,0.886,1,1.209,0.827,0.978
2774,219.189,3.479,0,255,490.540,1036.644,0.851,1,1.446,0.692,0.971
2775,248.201,0.162,0,255,59.425,1037.330,0.887,1,1.179,0.848,0.977
2776,316.140,0.000,0,0,297.150,1037.441,0.881,1,1.168,0.856,0.977
2777,234.613,0.114,0,255,577.348,1035.111,0.838,1,1.323,0.756,0.967
2778,280.308,1.145,0,255,658.801,1036.954,0.821,1,1.426,0.701,0.968
2779,229.629,0.058,0,255,113.665,1036.339,0.833,1,1.256,0.796,0.966
2780,189.547,0.000,0,0,175.287,1036.847,0.839,1,1.444,0.692,0.968
2781,286.551,0.467,0,255,558.029,1040.072,0.838,1,1.101,0.908,0.967
2782,158.175,0.169,0,255,548.037,1035.297,0.867,1,1.337,0.748,0.975
2783,183.777,0.291,0,255,630.482,1038.806,0.808,1,1.364,0.733,0.956
2784,277.947,0.144,0,255,84.340,1042.145,0.792,1,1.481,0.675,0.950
2785,160.850,0.499,0,255,23.094,1038.124,0.850,1,1.477,0.677,0.967
2786,272.806,0.000,0,0,861.255,1041.020,0.759,1,1.422,0.703,0.861
2787,219.189,0.122,0,255,286.225,1039.668,0.812,1,1.159,0.863,0.950
2788,227.740,1.292,0,255,809.600,1038.830,0.887,1,1.172,0.853,0.976
2789,272.648,1.570,0,255,797.840,1040.183,0.883,1,1.230,0.813,0.977
2790,357.900,1.121,0,255,723.824,1041.725,0.806,1,1.352,0.740,0.957
2791,345.256,0.349,0,255,521.574,1042.414,0.881,1,1.059,0.944,0.979
2792,196.472,0.409,0,255,643.303,1038.817,0.718,1,1.598,0.626,0.917
2793,222.599,1.022,0,255,441.738,1043.144,0.789,1,1.583,0.632,0.954
2794,344.522,0.039,0,255,262.327,1042.892,0.829,1,1.164,0.859,0.964
2795,151.512,5.651,0,255,341.739,1041.890,0.803,1,1.126,0.888,0.946
2796,313.202,1.153,0,255,315.572,1046.183,0.806,1,1.542,0.649,0.959
2797,179.999,0.966,0,255,588.105,1042.443,0.884,1,1.111,0.900,0.972
2798,373.849,9.089,0,255,371.578,1047.643,0.836,1,1.479,0.676,0.975
2799,207.752,0.064,0,255,212.718,1043.392,0.901,1,1.040,0.961,0.976
2800,139.760,4.020,0,255,433.570,1042.577,0.833,1,1.256,0.796,0.963
2801,155.237,0.000,0,0,505.745,1043.807,0.840,1,1.526,0.655,0.970
2802,313.149,1.367,0,255,656.607,1046.269,0.821,1,1.193,0.838,0.965
2803,242.062,0.442,0,255,112.783,1046.357,0.884,1,1.074,0.931,0.977
2804,147.682,0.815,0,255,640.191,1046.744,0.743,1,1.738,0.575,0.936
2805,199.515,0.067,0,255,499.040,1049.012,0.787,1,1.542,0.649,0.961
2806,211.687,0.822,0,255,14.586,1047.076,0.889,1,1.175,0.851,0.977
2807,165.834,0.484,0,255,450.365,1047.828,0.896,1,1.097,0.912,0.973
2808,230.153,0.116,0,255,288.783,1049.422,0.821,1,1.230,0.813,0.963
2809,347.932,1.423,0,255,748.347,1050.361,0.892,1,1.118,0.895,0.980
2810,231.465,0.173,0,255,691.330,1050.048,0.848,1,1.271,0.787,0.972
2811,126.750,5.277,0,255,340.667,1047.193,0.835,1,1.334,0.750,0.957
2812,228.684,0.000,0,0,95.836,1051.323,0.887,1,1.176,0.851,0.977
2813,221.759,0.664,0,255,124.789,1051.747,0.862,1,1.295,0.772,0.972
2814,212.159,0.946,0,255,576.285,1051.283,0.868,1,1.258,0.795,0.973
2815,179.107,3.735,0,255,44.330,1051.695,0.847,1,1.394,0.717,0.968
2816,180.839,3.329,0,255,399.253,1051.776,0.854,1,1.419,0.705,0.972
2817,166.411,3.698,0,255,435.724,1050.258,0.818,1,1.572,0.636,0.969
2818,204.080,3.737,0,255,736.859,1052.235,0.837,1,1.372,0.729,0.962
2819,159.644,0.000,0,0,5.360,1051.901,0.739,1,1.307,0.765,0.806
2820,163.683,2.207,0,255,38.232,1052.624,0.842,1,1.289,0.776,0.962
2821,229.944,2.502,0,255,724.040,1051.971,0.809,1,1.111,0.900,0.957
2822,255.703,0.052,0,255,251.861,1053.636,0.893,1,1.046,0.956,0.975
2823,156.076,0.086,0,255,264.593,1052.409,0.851,1,1.091,0.916,0.959
2824,255.965,0.889,0,255,241.572,1055.967,0.866,1,1.317,0.759,0.974
2825,207.437,1.161,0,255,591.835,1052.860,0.778,1,1.236,0.809,0.940
2826,224.697,0.119,0,255,278.286,1055.614,0.856,1,1.311,0.763,0.973
2827,237.865,3.206,0,255,731.446,1057.479,0.792,1,1.382,0.723,0.948
2828,320.861,0.417,0,255,486.228,1057.261,0.876,1,1.208,0.828,0.978
2829,161.532,0.911,0,255,346.207,1055.219,0.869,1,1.173,0.853,0.966
2830,184.878,0.289,0,255,513.267,1055.164,0.899,1,1.050,0.953,0.976
2831,363.513,0.552,0,255,583.209,1060.077,0.818,1,1.173,0.853,0.951
2832,197.259,1.560,0,255,335.454,1056.099,0.851,1,1.259,0.795,0.970
2833,183.304,9.488,0,255,355.428,1056.765,0.849,1,1.119,0.894,0.963
2834,212.841,1.571,0,255,716.223,1057.837,0.764,1,1.851,0.540,0.957
2835,215.307,0.062,0,255,71.156,1059.431,0.900,1,1.023,0.977,0.975
2836,126.540,0.211,0,255,135.054,1057.710,0.904,1,1.053,0.950,0.972
2837,191.593,7.960,0,255,414.748,1059.732,0.875,1,1.293,0.773,0.970
2838,255.755,0.000,0,0,260.359,1062.225,0.889,1,1.034,0.967,0.977
2839,218.979,0.244,0,255,640.666,1060.063,0.741,1,1.507,0.663,0.944
2840,212.683,18.241,0,255,403.394,1061.331,0.799,1,1.215,0.823,0.944
2841,164.365,0.570,0,255,709.728,1060.897,0.796,1,1.268,0.789,0.948
2842,152.351,2.634,0,255,743.083,1061.110,0.901,1,1.129,0.886,0.974
2843,211.319,0.696,0,255,770.351,1062.327,0.875,1,1.126,0.888,0.970
2844,269.605,0.248,0,255,553.060,1063.048,0.817,1,1.466,0.682,0.965
2845,185.875,0.144,0,255,41.867,1064.173,0.902,1,1.054,0.949,0.974
2846,236.449,6.280,0,255,357.847,1065.165,0.783,1,1.278,0.783,0.942
2847,391.633,0.307,0,255,791.986,1069.761,0.883,1,1.043,0.959,0.979
2848,604.002,0.620,0,255,717.916,1072.869,0.806,1,1.385,0.722,0.958
2849,226.429,0.886,0,255,353.348,1071.278,0.760,1,1.605,0.623,0.950
2850,210.532,0.318,0,255,19.540,1068.885,0.876,1,1.098,0.911,0.974
2851,241.643,0.000,0,0,74.239,1069.225,0.850,1,1.318,0.759,0.965
2852,143.223,21.297,0,255,405.778,1066.787,0.854,1,1.390,0.720,0.968
2853,258.903,0.103,0,255,185.113,1071.308,0.882,1,1.234,0.810,0.977
2854,242.692,1.433,0,255,296.695,1071.021,0.804,1,1.190,0.840,0.943
2855,331.721,0.605,0,255,666.481,1072.207,0.855,1,1.343,0.745,0.972
2856,335.026,0.319,0,255,527.890,1072.165,0.808,1,1.372,0.729,0.963
2857,268.556,1.096,0,255,118.159,1074.506,0.835,1,1.289,0.776,0.960
2858,186.714,0.502,0,255,375.475,1071.786,0.856,1,1.303,0.767,0.964
2859,239.072,0.112,0,255,445.915,1071.419,0.781,1,1.308,0.765,0.945
2860,175.330,0.076,0,255,768.748,1070.548,0.890,1,1.135,0.881,0.974
2861,191.856,0.139,0,255,556.763,1071.081,0.832,1,1.330,0.752,0.962
2862,240.803,1.500,0,255,698.172,1072.133,0.827,1,1.388,0.720,0.964
2863,196.472,0.340,0,255,854.683,1072.502,0.902,1,1.118,0.895,0.977
2864,158.752,0.421,0,255,598.006,1073.363,0.826,1,1.454,0.688,0.965
2865,245.105,0.055,0,255,54.299,1076.465,0.875,1,1.260,0.793,0.977
2866,201.981,0.331,0,255,580.792,1076.086,0.798,1,1.349,0.741,0.943
2867,225.012,0.416,0,255,679.242,1075.774,0.864,1,1.284,0.779,0.977
2868,178.163,0.000,0,0,462.061,1076.391,0.864,1,1.304,0.767,0.972
2869,248.515,0.054,0,255,64.282,1078.781,0.829,1,1.313,0.762,0.961
2870,180.681,0.148,0,255,172.577,1075.970,0.873,1,1.230,0.813,0.972
2871,182.098,0.000,0,0,485.455,1076.267,0.878,1,1.344,0.744,0.973
2872,364.143,0.037,0,255,83.049,1081.133,0.817,1,1.247,0.802,0.962
2873,230.206,0.465,0,255,199.279,1078.102,0.882,1,1.194,0.838,0.973
2874,193.587,0.622,0,255,381.607,1077.986,0.861,1,1.357,0.737,0.972
2875,283.980,0.141,0,255,19.845,1079.345,0.831,1,1.446,0.692,0.973
2876,248.463,0.700,0,255,291.324,1079.722,0.787,1,1.214,0.824,0.942
2877,302.814,37.066,0,255,331.893,1082.242,0.897,1,1.062,0.942,0.978
2878,337.807,23.009,0,255,426.361,1083.660,0.880,1,1.178,0.849,0.979
2879,269.238,23.204,0,255,319.558,1081.817,0.902,1,1.064,0.940,0.979
2880,227.950,0.352,0,255,545.355,1082.289,0.831,1,1.434,0.697,0.970
2881,199.568,0.067,0,255,271.686,1082.020,0.829,1,1.434,0.697,0.961
2882,203.450,0.132,0,255,98.080,1082.962,0.855,1,1.410,0.709,0.975
2883,281.567,0.238,0,255,504.211,1083.872,0.872,1,1.090,0.917,0.972
2884,193.325,0.277,0,255,263.813,1082.999,0.882,1,1.147,0.872,0.971
2885,148.259,4.151,0,255,223.063,1081.338,0.859,1,1.164,0.859,0.968
2886,183.462,0.656,0,255,516.002,1082.572,0.873,1,1.171,0.854,0.969
2887,151.669,0.176,0,255,526.494,1081.637,0.875,1,1.180,0.847,0.972
2888,242.115,0.221,0,255,35.206,1084.905,0.862,1,1.318,0.758,0.974
2889,391.319,0.786,0,255,640.860,1087.436,0.839,1,1.041,0.961,0.967
2890,317.661,1.979,0,255,677.033,1085.613,0.880,1,1.214,0.824,0.978
2891,271.494,0.296,0,255,188.580,1087.894,0.861,1,1.401,0.714,0.976
2892,253.762,0.316,0,255,725.875,1088.269,0.709,1,1.472,0.679,0.912
2893,129.006,0.000,0,0,176.158,1085.056,0.862,1,1.297,0.771,0.966
2894,295.312,13.409,0,255,217.504,1088.866,0.875,1,1.067,0.937,0.974
2895,154.397,0.000,0,0,5.321,1086.640,0.756,1,1.402,0.713,0.830
2896,168.300,1.590,0,255,376.132,1086.722,0.873,1,1.112,0.899,0.970
2897,195.633,0.137,0,255,748.944,1087.187,0.855,1,1.404,0.712,0.974
2898,224.278,0.060,0,255,71.284,1087.820,0.895,1,1.027,0.974,0.976
2899,237.131,13.258,0,255,340.626,1088.870,0.802,1,1.388,0.721,0.961
2900,370.648,7.255,0,255,307.094,1091.944,0.880,1,1.040,0.961,0.976
2901,285.449,0.609,0,255,29.203,1092.558,0.868,1,1.162,0.861,0.977
2902,174.858,0.230,0,255,527.239,1090.457,0.840,1,1.172,0.853,0.960
2903,136.508,0.686,0,255,710.388,1090.168,0.850,1,1.358,0.736,0.963
2904,239.702,0.223,0,255,410.021,1094.257,0.866,1,1.175,0.851,0.972
2905,259.113,0.155,0,255,531.367,1096.402,0.650,1,1.436,0.697,0.879
2906,187.187,0.071,0,255,818.203,1092.523,0.879,1,1.207,0.828,0.972
2907,381.561,0.877,0,255,621.777,1096.056,0.828,1,1.366,0.732,0.967
2908,135.931,0.000,0,0,172.603,1090.852,0.790,1,1.668,0.599,0.956
2909,247.623,20.097,0,255,372.814,1096.013,0.819,1,1.453,0.688,0.968
2910,254.758,0.000,0,0,608.392,1095.605,0.844,1,1.354,0.738,0.972
2911,151.774,0.353,0,255,688.892,1091.901,0.841,1,1.308,0.765,0.962
2912,239.125,0.615,0,255,158.190,1092.568,0.756,1,1.711,0.585,0.954
2913,126.435,0.000,0,0,863.710,1093.267,0.707,1,1.416,0.706,0.780
2914,553.533,0.483,0,255,670.716,1101.525,0.673,1,1.147,0.872,0.896
2915,251.978,0.106,0,255,54.449,1096.286,0.870,1,1.083,0.924,0.970
2916,272.858,22.161,0,255,364.489,1097.697,0.846,1,1.290,0.775,0.970
2917,180.366,0.519,0,255,694.646,1097.269,0.820,1,1.245,0.803,0.954
2918,303.234,0.353,0,255,720.096,1098.489,0.778,1,1.708,0.585,0.954
2919,184.301,0.000,0,0,291.300,1095.877,0.862,1,1.193,0.838,0.969
2920,175.645,0.381,0,255,563.647,1096.084,0.914,1,1.056,0.947,0.977
2921,110.801,0.362,0,255,3.267,1097.549,0.600,1,2.459,0.407,0.712
2922,329.360,0.122,0,255,280.499,1099.890,0.867,1,1.276,0.783,0.974
2923,231.360,0.000,0,0,106.048,1097.558,0.837,1,1.259,0.794,0.954
2924,126.802,0.633,0,255,513.450,1097.602,0.870,1,1.271,0.787,0.969
2925,215.097,0.622,0,255,35.668,1100.154,0.850,1,1.113,0.899,0.972
2926,193.220,1.316,0,255,497.913,1098.494,0.864,1,1.271,0.786,0.971
2927,317.714,0.421,0,255,20.603,1102.740,0.817,1,1.303,0.767,0.959
2928,255.965,9.355,0,255,200.747,1101.206,0.879,1,1.187,0.842,0.978
2929,258.588,0.103,0,255,61.905,1103.340,0.844,1,1.164,0.859,0.964
2930,302.657,2.608,0,255,186.254,1103.585,0.872,1,1.210,0.827,0.971
2931,250.299,0.107,0,255,595.906,1103.077,0.857,1,1.206,0.829,0.974
2932,412.356,0.389,0,255,737.812,1105.876,0.877,1,1.195,0.837,0.978
2933,473.895,0.565,0,255,639.384,1107.433,0.751,1,1.466,0.682,0.952
2934,246.102,11.850,0,255,234.783,1103.589,0.882,1,1.022,0.979,0.974
2935,210.637,1.588,0,255,492.476,1103.666,0.868,1,1.172,0.853,0.969
2936,176.432,0.531,0,255,124.396,1104.872,0.698,1,1.612,0.620,0.930
2937,208.801,0.384,0,255,613.868,1104.546,0.845,1,1.071,0.934,0.959
2938,239.387,16.877,0,255,330.421,1104.735,0.800,1,1.280,0.781,0.943
2939,194.899,0.961,0,255,827.465,1105.198,0.867,1,1.364,0.733,0.974
2940,131.786,0.000,0,0,11.852,1103.518,0.879,1,1.196,0.836,0.968
2941,398.191,0.739,0,255,706.885,1108.602,0.848,1,1.131,0.884,0.970
2942,374.688,22.065,0,255,350.339,1107.767,0.704,1,1.208,0.828,0.917
2943,186.767,0.000,0,0,692.559,1104.768,0.743,1,1.468,0.681,0.929
2944,382.295,7.244,0,255,248.094,1109.523,0.843,1,1.279,0.782,0.964
2945,224.855,9.281,0,255,398.984,1107.106,0.873,1,1.112,0.899,0.975
2946,254.339,0.053,0,255,44.530,1108.817,0.850,1,1.018,0.982,0.965
2947,207.122,0.646,0,255,580.918,1107.352,0.887,1,1.204,0.831,0.976
2948,256.857,8.698,0,255,224.707,1108.988,0.881,1,1.067,0.937,0.978
2949,223.019,10.438,0,255,389.833,1108.867,0.869,1,1.209,0.827,0.976
2950,166.149,0.081,0,255,35.012,1107.841,0.827,1,1.233,0.811,0.961
2951,120.507,0.000,0,0,411.458,1109.264,0.894,1,1.052,0.951,0.969
2952,154.607,6.490,0,255,368.599,1110.470,0.900,1,1.058,0.945,0.974
2953,258.746,0.103,0,255,66.664,1113.987,0.873,1,1.087,0.920,0.971
2954,225.379,0.653,0,255,136.629,1115.172,0.828,1,1.577,0.634,0.973
2955,338.069,0.791,0,255,282.090,1116.066,0.853,1,1.039,0.963,0.965
2956,176.327,0.228,0,255,407.089,1114.523,0.887,1,1.121,0.892,0.972
2957,132.625,0.303,0,255,612.640,1114.182,0.828,1,1.420,0.704,0.956
2958,242.115,0.442,0,255,9.633,1116.520,0.902,1,1.095,0.914,0.978
2959,259.323,0.671,0,255,562.668,1117.080,0.888,1,1.046,0.956,0.975
2960,160.536,1.083,0,255,109.146,1115.919,0.877,1,1.196,0.836,0.971
2961,167.093,0.320,0,255,82.547,1115.962,0.902,1,1.086,0.921,0.975
2962,312.939,0.000,0,0,819.358,1118.425,0.883,1,1.234,0.810,0.979
2963,206.703,0.129,0,255,42.314,1117.441,0.818,1,1.443,0.693,0.964
2964,374.793,0.286,0,255,471.625,1121.534,0.872,1,1.102,0.908,0.975
2965,127.064,0.316,0,255,702.029,1117.242,0.838,1,1.338,0.747,0.954
2966,308.900,0.390,0,255,75.002,1122.688,0.888,1,1.158,0.864,0.976
2967,178.006,8.267,0,255,307.188,1118.581,0.805,1,1.176,0.851,0.947
2968,232.095,0.231,0,255,720.091,1122.222,0.798,1,1.420,0.704,0.954
2969,153.925,11.472,0,255,357.598,1118.459,0.844,1,1.388,0.720,0.967
2970,159.958,3.011,0,255,364.394,1120.971,0.852,1,1.382,0.723,0.963
2971,248.410,4.147,0,255,377.564,1120.964,0.792,1,1.514,0.661,0.956
2972,182.727,1.977,0,255,105.801,1122.798,0.891,1,1.182,0.846,0.975
2973,335.184,1.317,0,255,242.175,1125.273,0.856,1,1.181,0.847,0.968
2974,192.695,0.139,0,255,402.409,1125.150,0.758,1,1.604,0.624,0.934
2975,140.757,0.000,0,0,700.051,1122.202,0.876,1,1.196,0.836,0.971
2976,199.620,0.603,0,255,796.770,1123.885,0.854,1,1.344,0.744,0.968
2977,171.081,0.391,0,255,552.951,1123.162,0.900,1,1.094,0.914,0.974
2978,181.468,0.221,0,255,616.614,1123.040,0.818,1,1.406,0.711,0.956
2979,242.640,1.048,0,255,371.582,1127.323,0.796,1,1.666,0.600,0.963
2980,313.936,2.088,0,255,215.912,1126.319,0.802,1,1.101,0.908,0.953
2981,343.945,0.117,0,255,43.151,1126.442,0.852,1,1.334,0.749,0.978
2982,273.540,0.098,0,255,655.493,1127.450,0.834,1,1.131,0.884,0.959
2983,491.470,0.354,0,255,672.070,1128.852,0.780,1,1.372,0.729,0.959
2984,320.599,0.376,0,255,706.390,1128.789,0.816,1,1.105,0.905,0.960
2985,203.870,0.459,0,255,854.147,1125.196,0.878,1,1.277,0.783,0.978
2986,378.046,0.318,0,255,739.131,1128.659,0.886,1,1.230,0.813,0.981
2987,249.460,4.344,0,255,306.294,1127.825,0.833,1,1.429,0.700,0.973
2988,191.279,0.350,0,255,581.605,1127.594,0.835,1,1.215,0.823,0.959
2989,255.545,0.628,0,255,12.152,1128.236,0.902,1,1.052,0.950,0.979
2990,185.455,2.380,0,255,789.693,1128.018,0.873,1,1.079,0.926,0.969
2991,214.677,0.312,0,255,620.968,1128.813,0.762,1,1.528,0.654,0.937
2992,236.659,0.113,0,255,25.601,1129.931,0.904,1,1.154,0.866,0.980
2993,307.273,0.218,0,255,58.142,1130.373,0.817,1,1.200,0.833,0.960
2994,260.792,0.513,0,255,204.511,1131.345,0.824,1,1.287,0.777,0.963
2995,169.454,0.079,0,255,512.306,1129.667,0.896,1,1.093,0.915,0.973
